Material,Plant,Quantity,UnitofMeasure,EntryDate,DebitCredit,DayOfWeek,Month,DayOfYear,WeekOfYear,IsWeekend
'1010003',BAR1,5443.2,KG,2022-09-15,S,3,9,258,37,0
'1010003',BAR1,10886.4,KG,2022-09-15,S,3,9,258,37,0
'1010003',BAR1,8709.12,KG,2022-09-15,S,3,9,258,37,0
'1010003',BAR1,4354.56,KG,2022-09-15,S,3,9,258,37,0
'1010003',BAR1,3265.92,KG,2022-09-15,S,3,9,258,37,0
'1010003',BAR1,2177.28,KG,2022-09-15,S,3,9,258,37,0
'1010003',BAR1,1088.64,KG,2022-09-15,S,3,9,258,37,0
'1010003',BAR1,5443.2,KG,2022-09-15,S,3,9,258,37,0
'1010003',BAR1,9797.76,KG,2022-09-15,S,3,9,258,37,0
'1010003',BAR1,2177.28,KG,2022-09-15,S,3,9,258,37,0
'1010003',BAR1,9797.76,KG,2022-09-15,S,3,9,258,37,0
'1010003',BAR1,5443.2,KG,2022-09-15,S,3,9,258,37,0
'1010003',BAR1,3265.92,KG,2022-09-15,S,3,9,258,37,0
'1010003',BAR1,1088.64,KG,2022-09-15,S,3,9,258,37,0
'1010003',BAR1,2177.28,KG,2022-09-15,S,3,9,258,37,0
'1010003',BAR1,1088.64,KG,2022-09-15,S,3,9,258,37,0
'1010003',BAR1,5443.2,KG,2022-09-15,S,3,9,258,37,0
'1010003',BAR1,10886.4,KG,2022-09-15,S,3,9,258,37,0
'1010003',BAR1,7620.48,KG,2022-09-16,H,4,9,259,37,0
'1010003',BAR1,10886.4,KG,2022-09-16,H,4,9,259,37,0
'1010003',BAR1,18506.88,KG,2022-09-16,H,4,9,259,37,0
'1010003',BAR1,18506.88,KG,2022-09-16,H,4,9,259,37,0
'1010003',BAR1,15240.96,KG,2022-09-16,S,4,9,259,37,0
'1010003',BAR1,2177.28,KG,2022-09-16,S,4,9,259,37,0
'1010003',BAR1,1088.64,KG,2022-09-16,S,4,9,259,37,0
'1010003',BAR1,9797.76,KG,2022-09-18,H,6,9,261,37,1
'1010003',BAR1,5443.2,KG,2022-09-18,H,6,9,261,37,1
'1010003',BAR1,1088.64,KG,2022-09-18,H,6,9,261,37,1
'1010003',BAR1,2177.28,KG,2022-09-18,H,6,9,261,37,1
'1010003',BAR1,1088.64,KG,2022-09-19,S,0,9,262,38,0
'1010003',BAR1,11975.04,KG,2022-09-19,S,0,9,262,38,0
'1010003',BAR1,6531.84,KG,2022-09-19,S,0,9,262,38,0
'1010003',BAR1,6531.84,KG,2022-09-20,S,1,9,263,38,0
'1010003',BAR1,5443.2,KG,2022-09-20,S,1,9,263,38,0
'1010003',BAR1,1088.64,KG,2022-09-20,S,1,9,263,38,0
'1010003',BAR1,3265.92,KG,2022-09-20,S,1,9,263,38,0
'1010003',BAR1,4354.56,KG,2022-09-20,S,1,9,263,38,0
'1010003',BAR1,15240.96,KG,2022-09-20,S,1,9,263,38,0
'1010003',BAR1,8709.12,KG,2022-09-20,S,1,9,263,38,0
'1010003',BAR1,10886.4,KG,2022-09-20,S,1,9,263,38,0
'1010003',BAR1,7620.48,KG,2022-09-21,H,2,9,264,38,0
'1010003',BAR1,4354.56,KG,2022-09-21,H,2,9,264,38,0
'1010003',BAR1,3265.92,KG,2022-09-21,H,2,9,264,38,0
'1010003',BAR1,1088.64,KG,2022-09-21,H,2,9,264,38,0
'1010003',BAR1,544.32,KG,2022-09-21,H,2,9,264,38,0
'1010003',BAR1,6531.84,KG,2022-09-22,H,3,9,265,38,0
'1010003',BAR1,11975.04,KG,2022-09-22,H,3,9,265,38,0
'1010003',BAR1,3265.92,KG,2022-09-23,H,4,9,266,38,0
'1010003',BAR1,15240.96,KG,2022-09-23,H,4,9,266,38,0
'1010003',BAR1,3265.92,KG,2022-09-23,S,4,9,266,38,0
'1010003',BAR1,1088.64,KG,2022-09-23,S,4,9,266,38,0
'1010003',BAR1,5443.2,KG,2022-09-23,S,4,9,266,38,0
'1010003',BAR1,8709.12,KG,2022-09-23,S,4,9,266,38,0
'1010003',BAR1,4354.56,KG,2022-09-23,S,4,9,266,38,0
'1010003',BAR1,15240.96,KG,2022-09-23,S,4,9,266,38,0
'1010003',BAR1,2177.28,KG,2022-09-23,S,4,9,266,38,0
'1010003',BAR1,17418.24,KG,2022-09-23,S,4,9,266,38,0
'1010003',BAR1,8709.12,KG,2022-09-23,S,4,9,266,38,0
'1010003',BAR1,7620.48,KG,2022-09-23,S,4,9,266,38,0
'1010003',BAR1,3265.92,KG,2022-09-23,S,4,9,266,38,0
'1010003',BAR1,19595.52,KG,2022-09-23,S,4,9,266,38,0
'1010003',BAR1,7620.48,KG,2022-09-26,H,0,9,269,39,0
'1010003',BAR1,10886.4,KG,2022-09-26,H,0,9,269,39,0
'1010003',BAR1,1088.64,KG,2022-09-27,S,1,9,270,39,0
'1010003',BAR1,6531.84,KG,2022-09-27,S,1,9,270,39,0
'1010003',BAR1,4354.56,KG,2022-09-27,S,1,9,270,39,0
'1010003',BAR1,3265.92,KG,2022-09-27,S,1,9,270,39,0
'1010003',BAR1,1088.64,KG,2022-09-27,S,1,9,270,39,0
'1010003',BAR1,3265.92,KG,2022-09-27,S,1,9,270,39,0
'1010003',BAR1,15240.96,KG,2022-09-27,S,1,9,270,39,0
'1010003',BAR1,5443.2,KG,2022-09-27,S,1,9,270,39,0
'1010003',BAR1,1088.64,KG,2022-09-27,S,1,9,270,39,0
'1010003',BAR1,7620.48,KG,2022-09-27,S,1,9,270,39,0
'1010003',BAR1,13063.68,KG,2022-09-28,S,2,9,271,39,0
'1010003',BAR1,5443.2,KG,2022-09-28,S,2,9,271,39,0
'1010003',BAR1,1088.64,KG,2022-09-28,S,2,9,271,39,0
'1010003',BAR1,9797.76,KG,2022-09-28,S,2,9,271,39,0
'1010003',BAR1,5443.2,KG,2022-09-28,S,2,9,271,39,0
'1010003',BAR1,3265.92,KG,2022-09-28,S,2,9,271,39,0
'1010003',BAR1,1088.64,KG,2022-09-28,S,2,9,271,39,0
'1010003',BAR1,14152.32,KG,2022-09-28,S,2,9,271,39,0
'1010003',BAR1,4354.56,KG,2022-09-28,S,2,9,271,39,0
'1010003',BAR1,1088.64,KG,2022-09-28,S,2,9,271,39,0
'1010003',BAR1,14152.32,KG,2022-09-30,H,4,9,273,39,0
'1010003',BAR1,4354.56,KG,2022-09-30,H,4,9,273,39,0
'1010003',BAR1,3265.92,KG,2022-09-30,S,4,9,273,39,0
'1010003',BAR1,8709.12,KG,2022-09-30,S,4,9,273,39,0
'1010003',BAR1,6531.84,KG,2022-09-30,S,4,9,273,39,0
'1010003',BAR1,1088.64,KG,2022-09-30,S,4,9,273,39,0
'1010003',BAR1,3265.92,KG,2022-10-04,H,1,10,277,40,0
'1010003',BAR1,15240.96,KG,2022-10-04,H,1,10,277,40,0
'1010003',BAR1,1088.64,KG,2022-10-04,S,1,10,277,40,0
'1010003',BAR1,3265.92,KG,2022-10-04,S,1,10,277,40,0
'1010003',BAR1,7620.48,KG,2022-10-04,S,1,10,277,40,0
'1010003',BAR1,1088.64,KG,2022-10-04,S,1,10,277,40,0
'1010003',BAR1,3265.92,KG,2022-10-04,S,1,10,277,40,0
'1010003',BAR1,4354.56,KG,2022-10-04,S,1,10,277,40,0
'1010003',BAR1,1088.64,KG,2022-10-04,S,1,10,277,40,0
'1010003',BAR1,18506.88,KG,2022-10-04,S,1,10,277,40,0
'1010003',BAR1,1088.64,KG,2022-10-05,S,2,10,278,40,0
'1010003',BAR1,3265.92,KG,2022-10-05,S,2,10,278,40,0
'1010003',BAR1,14152.32,KG,2022-10-05,S,2,10,278,40,0
'1010003',BAR1,4354.56,KG,2022-10-05,S,2,10,278,40,0
'1010003',BAR1,2177.28,KG,2022-10-05,S,2,10,278,40,0
'1010003',BAR1,1088.64,KG,2022-10-05,S,2,10,278,40,0
'1010003',BAR1,3265.92,KG,2022-10-05,S,2,10,278,40,0
'1010003',BAR1,9797.76,KG,2022-10-06,H,3,10,279,40,0
'1010003',BAR1,8709.12,KG,2022-10-06,H,3,10,279,40,0
'1010003',BAR1,9797.76,KG,2022-10-11,S,1,10,284,41,0
'1010003',BAR1,5443.2,KG,2022-10-11,S,1,10,284,41,0
'1010003',BAR1,2177.28,KG,2022-10-11,S,1,10,284,41,0
'1010003',BAR1,1088.64,KG,2022-10-11,S,1,10,284,41,0
'1010003',BAR1,9797.76,KG,2022-10-11,S,1,10,284,41,0
'1010003',BAR1,4354.56,KG,2022-10-12,S,2,10,285,41,0
'1010003',BAR1,2177.28,KG,2022-10-12,S,2,10,285,41,0
'1010003',BAR1,1088.64,KG,2022-10-12,S,2,10,285,41,0
'1010003',BAR1,11975.04,KG,2022-10-12,S,2,10,285,41,0
'1010003',BAR1,1088.64,KG,2022-10-12,S,2,10,285,41,0
'1010003',BAR1,4354.56,KG,2022-10-12,S,2,10,285,41,0
'1010003',BAR1,3265.92,KG,2022-10-12,S,2,10,285,41,0
'1010003',BAR1,8709.12,KG,2022-10-12,S,2,10,285,41,0
'1010003',BAR1,9797.76,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,4354.56,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,5443.2,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,5443.2,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,2177.28,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,7620.48,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,4354.56,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,1088.64,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,5443.2,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,8709.12,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,2177.28,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,5443.2,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,3265.92,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,2177.28,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,8709.12,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,1088.64,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,6531.84,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,10886.4,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,1088.64,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,8709.12,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,5443.2,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,4354.56,KG,2022-10-18,S,1,10,291,42,0
'1010003',BAR1,9797.76,KG,2022-10-20,H,3,10,293,42,0
'1010003',BAR1,1088.64,KG,2022-10-20,H,3,10,293,42,0
'1010003',BAR1,6531.84,KG,2022-10-20,H,3,10,293,42,0
'1010003',BAR1,17418.24,KG,2022-10-20,H,3,10,293,42,0
'1010003',BAR1,1088.64,KG,2022-10-20,H,3,10,293,42,0
'1010003',BAR1,18506.88,KG,2022-10-21,H,4,10,294,42,0
'1010003',BAR1,15240.96,KG,2022-10-24,H,0,10,297,43,0
'1010003',BAR1,3265.92,KG,2022-10-24,H,0,10,297,43,0
'1010003',BAR1,9253.44,KG,2022-10-25,H,1,10,298,43,0
'1010003',BAR1,1088.64,KG,2022-10-25,S,1,10,298,43,0
'1010003',BAR1,2177.28,KG,2022-10-25,S,1,10,298,43,0
'1010003',BAR1,4354.56,KG,2022-10-25,S,1,10,298,43,0
'1010003',BAR1,10886.4,KG,2022-10-25,S,1,10,298,43,0
'1010003',BAR1,3265.92,KG,2022-10-25,S,1,10,298,43,0
'1010003',BAR1,2177.28,KG,2022-10-25,S,1,10,298,43,0
'1010003',BAR1,1088.64,KG,2022-10-25,S,1,10,298,43,0
'1010003',BAR1,11975.04,KG,2022-10-25,S,1,10,298,43,0
'1010003',BAR1,3265.92,KG,2022-10-25,S,1,10,298,43,0
'1010003',BAR1,1088.64,KG,2022-10-25,S,1,10,298,43,0
'1010003',BAR1,5443.2,KG,2022-10-25,S,1,10,298,43,0
'1010003',BAR1,6531.84,KG,2022-10-25,S,1,10,298,43,0
'1010003',BAR1,2177.28,KG,2022-10-25,S,1,10,298,43,0
'1010003',BAR1,90.72,KG,2022-10-26,H,2,10,299,43,0
'1010003',BAR1,3265.92,KG,2022-10-26,H,2,10,299,43,0
'1010003',BAR1,5443.2,KG,2022-10-26,H,2,10,299,43,0
'1010003',BAR1,9707.04,KG,2022-10-26,H,2,10,299,43,0
'1010003',BAR1,1088.64,KG,2022-10-27,H,3,10,300,43,0
'1010003',BAR1,2177.28,KG,2022-10-27,H,3,10,300,43,0
'1010003',BAR1,15240.96,KG,2022-10-27,H,3,10,300,43,0
'1010003',BAR1,17418.24,KG,2022-10-28,H,4,10,301,43,0
'1010003',BAR1,1088.64,KG,2022-10-28,H,4,10,301,43,0
'1010003',BAR1,362.88,KG,2022-10-29,H,5,10,302,43,1
'1010003',BAR1,725.76,KG,2022-10-29,H,5,10,302,43,1
'1010003',BAR1,3265.92,KG,2022-10-29,H,5,10,302,43,1
'1010003',BAR1,5443.2,KG,2022-10-29,H,5,10,302,43,1
'1010003',BAR1,4354.56,KG,2022-10-29,H,5,10,302,43,1
'1010003',BAR1,18506.88,KG,2022-10-29,H,5,10,302,43,1
'1010003',BAR1,1995.84,KG,2022-10-31,H,0,10,304,44,0
'1010003',BAR1,5624.64,KG,2022-10-31,H,0,10,304,44,0
'1010003',BAR1,10886.4,KG,2022-10-31,H,0,10,304,44,0
'1010003',BAR1,9525.6,KG,2022-10-31,H,0,10,304,44,0
'1010003',BAR1,1088.64,KG,2022-10-31,S,0,10,304,44,0
'1010003',BAR1,2177.28,KG,2022-10-31,S,0,10,304,44,0
'1010003',BAR1,14152.32,KG,2022-10-31,S,0,10,304,44,0
'1010003',BAR1,4354.56,KG,2022-11-01,H,1,11,305,44,0
'1010003',BAR1,14152.32,KG,2022-11-01,H,1,11,305,44,0
'1010003',BAR1,3265.92,KG,2022-11-01,S,1,11,305,44,0
'1010003',BAR1,1088.64,KG,2022-11-01,S,1,11,305,44,0
'1010003',BAR1,4354.56,KG,2022-11-01,S,1,11,305,44,0
'1010003',BAR1,10886.4,KG,2022-11-01,S,1,11,305,44,0
'1010003',BAR1,7620.48,KG,2022-11-01,S,1,11,305,44,0
'1010003',BAR1,6531.84,KG,2022-11-01,S,1,11,305,44,0
'1010003',BAR1,5443.2,KG,2022-11-01,S,1,11,305,44,0
'1010003',BAR1,11975.04,KG,2022-11-02,H,2,11,306,44,0
'1010003',BAR1,6531.84,KG,2022-11-02,H,2,11,306,44,0
'1010003',BAR1,2177.28,KG,2022-11-02,S,2,11,306,44,0
'1010003',BAR1,6531.84,KG,2022-11-02,S,2,11,306,44,0
'1010003',BAR1,10886.4,KG,2022-11-02,S,2,11,306,44,0
'1010003',BAR1,14152.32,KG,2022-11-03,H,3,11,307,44,0
'1010003',BAR1,4354.56,KG,2022-11-03,H,3,11,307,44,0
'1010003',BAR1,18506.88,KG,2022-11-04,H,4,11,308,44,0
'1010003',BAR1,1088.64,KG,2022-11-07,S,0,11,311,45,0
'1010003',BAR1,3265.92,KG,2022-11-07,S,0,11,311,45,0
'1010003',BAR1,6531.84,KG,2022-11-07,S,0,11,311,45,0
'1010003',BAR1,7620.48,KG,2022-11-07,S,0,11,311,45,0
'1010003',BAR1,18506.88,KG,2022-11-08,H,1,11,312,45,0
'1010003',BAR1,1088.64,KG,2022-11-08,S,1,11,312,45,0
'1010003',BAR1,4354.56,KG,2022-11-08,S,1,11,312,45,0
'1010003',BAR1,14152.32,KG,2022-11-08,S,1,11,312,45,0
'1010003',BAR1,10886.4,KG,2022-11-10,H,3,11,314,45,0
'1010003',BAR1,7076.16,KG,2022-11-10,H,3,11,314,45,0
'1010003',BAR1,544.32,KG,2022-11-10,H,3,11,314,45,0
'1010003',BAR1,1632.96,KG,2022-11-11,H,4,11,315,45,0
'1010003',BAR1,3265.92,KG,2022-11-11,H,4,11,315,45,0
'1010003',BAR1,1088.64,KG,2022-11-11,H,4,11,315,45,0
'1010003',BAR1,12519.36,KG,2022-11-11,H,4,11,315,45,0
'1010003',BAR1,1088.64,KG,2022-11-11,S,4,11,315,45,0
'1010003',BAR1,3265.92,KG,2022-11-11,S,4,11,315,45,0
'1010003',BAR1,7620.48,KG,2022-11-11,S,4,11,315,45,0
'1010003',BAR1,1088.64,KG,2022-11-11,S,4,11,315,45,0
'1010003',BAR1,2177.28,KG,2022-11-11,S,4,11,315,45,0
'1010003',BAR1,8709.12,KG,2022-11-11,S,4,11,315,45,0
'1010003',BAR1,3265.92,KG,2022-11-11,S,4,11,315,45,0
'1010003',BAR1,11975.04,KG,2022-11-11,S,4,11,315,45,0
'1010003',BAR1,4354.56,KG,2022-11-11,S,4,11,315,45,0
'1010003',BAR1,18506.88,KG,2022-11-12,H,5,11,316,45,1
'1010003',BAR1,18506.88,KG,2022-11-12,H,5,11,316,45,1
'1010003',BAR1,7620.48,KG,2022-11-14,S,0,11,318,46,0
'1010003',BAR1,4354.56,KG,2022-11-14,S,0,11,318,46,0
'1010003',BAR1,14152.32,KG,2022-11-14,S,0,11,318,46,0
'1010003',BAR1,5443.2,KG,2022-11-14,S,0,11,318,46,0
'1010003',BAR1,18506.88,KG,2022-11-15,H,1,11,319,46,0
'1010003',BAR1,8709.12,KG,2022-11-15,S,1,11,319,46,0
'1010003',BAR1,1088.64,KG,2022-11-15,S,1,11,319,46,0
'1010003',BAR1,3265.92,KG,2022-11-15,S,1,11,319,46,0
'1010003',BAR1,4354.56,KG,2022-11-15,S,1,11,319,46,0
'1010003',BAR1,2177.28,KG,2022-11-15,S,1,11,319,46,0
'1010003',BAR1,4354.56,KG,2022-11-16,H,2,11,320,46,0
'1010003',BAR1,14152.32,KG,2022-11-16,H,2,11,320,46,0
'1010003',BAR1,18506.88,KG,2022-11-16,H,2,11,320,46,0
'1010003',BAR1,16873.92,KG,2022-11-17,H,3,11,321,46,0
'1010003',BAR1,181.44,KG,2022-11-17,H,3,11,321,46,0
'1010003',BAR1,1632.96,KG,2022-11-17,H,3,11,321,46,0
'1010003',BAR1,18506.88,KG,2022-11-17,H,3,11,321,46,0
'1010003',BAR1,18506.88,KG,2022-11-19,H,5,11,323,46,1
'1010003',BAR1,5443.2,KG,2022-11-21,H,0,11,325,47,0
'1010003',BAR1,13063.68,KG,2022-11-21,H,0,11,325,47,0
'1010003',BAR1,1088.64,KG,2022-11-22,S,1,11,326,47,0
'1010003',BAR1,2177.28,KG,2022-11-22,S,1,11,326,47,0
'1010003',BAR1,3265.92,KG,2022-11-22,S,1,11,326,47,0
'1010003',BAR1,4354.56,KG,2022-11-22,S,1,11,326,47,0
'1010003',BAR1,181.44,KG,2022-11-24,H,3,11,328,47,0
'1010003',BAR1,90.72,KG,2022-11-24,H,3,11,328,47,0
'1010003',BAR1,8164.8,KG,2022-11-24,H,3,11,328,47,0
'1010003',BAR1,10069.92,KG,2022-11-24,H,3,11,328,47,0
'1010003',BAR1,1088.64,KG,2022-11-24,S,3,11,328,47,0
'1010003',BAR1,4354.56,KG,2022-11-24,S,3,11,328,47,0
'1010003',BAR1,5443.2,KG,2022-11-24,S,3,11,328,47,0
'1010003',BAR1,7620.48,KG,2022-11-24,S,3,11,328,47,0
'1010003',BAR1,1088.64,KG,2022-11-24,S,3,11,328,47,0
'1010003',BAR1,2177.28,KG,2022-11-24,S,3,11,328,47,0
'1010003',BAR1,3265.92,KG,2022-11-24,S,3,11,328,47,0
'1010003',BAR1,5443.2,KG,2022-11-24,S,3,11,328,47,0
'1010003',BAR1,1088.64,KG,2022-11-24,S,3,11,328,47,0
'1010003',BAR1,2177.28,KG,2022-11-24,S,3,11,328,47,0
'1010003',BAR1,4354.56,KG,2022-11-24,S,3,11,328,47,0
'1010003',BAR1,3265.92,KG,2022-11-24,S,3,11,328,47,0
'1010003',BAR1,2177.28,KG,2022-11-25,H,4,11,329,47,0
'1010003',BAR1,16329.6,KG,2022-11-25,H,4,11,329,47,0
'1010003',BAR1,181.44,KG,2022-11-28,H,0,11,332,48,0
'1010003',BAR1,8164.8,KG,2022-11-28,H,0,11,332,48,0
'1010003',BAR1,90.72,KG,2022-11-28,H,0,11,332,48,0
'1010003',BAR1,272.16,KG,2022-11-28,H,0,11,332,48,0
'1010003',BAR1,9797.76,KG,2022-11-28,H,0,11,332,48,0
'1010003',BAR1,7620.48,KG,2022-11-29,S,1,11,333,48,0
'1010003',BAR1,4354.56,KG,2022-11-29,S,1,11,333,48,0
'1010003',BAR1,16329.6,KG,2022-11-30,S,2,11,334,48,0
'1010003',BAR1,3265.92,KG,2022-11-30,S,2,11,334,48,0
'1010003',BAR1,1088.64,KG,2022-11-30,S,2,11,334,48,0
'1010003',BAR1,2177.28,KG,2022-11-30,S,2,11,334,48,0
'1010003',BAR1,13063.68,KG,2022-11-30,S,2,11,334,48,0
'1010003',BAR1,7620.48,KG,2022-12-02,S,4,12,336,48,0
'1010003',BAR1,11975.04,KG,2022-12-02,S,4,12,336,48,0
'1010003',BAR1,2177.28,KG,2022-12-06,H,1,12,340,49,0
'1010003',BAR1,1088.64,KG,2022-12-07,H,2,12,341,49,0
'1010003',BAR1,5443.2,KG,2022-12-07,H,2,12,341,49,0
'1010003',BAR1,2177.28,KG,2022-12-07,H,2,12,341,49,0
'1010003',BAR1,3265.92,KG,2022-12-07,H,2,12,341,49,0
'1010003',BAR1,7620.48,KG,2022-12-07,S,2,12,341,49,0
'1010003',BAR1,11975.04,KG,2022-12-07,S,2,12,341,49,0
'1010003',BAR1,1088.64,KG,2022-12-08,H,3,12,342,49,0
'1010003',BAR1,10886.4,KG,2022-12-08,H,3,12,342,49,0
'1010003',BAR1,4354.56,KG,2022-12-08,H,3,12,342,49,0
'1010003',BAR1,272.16,KG,2022-12-09,H,4,12,343,49,0
'1010003',BAR1,10886.4,KG,2022-12-09,H,4,12,343,49,0
'1010003',BAR1,7348.32,KG,2022-12-09,H,4,12,343,49,0
'1010003',BAR1,19595.52,KG,2022-12-11,S,6,12,345,49,1
'1010003',BAR1,18506.88,KG,2022-12-13,H,1,12,347,50,0
'1010003',BAR1,9797.76,KG,2022-12-14,H,2,12,348,50,0
'1010003',BAR1,8709.12,KG,2022-12-14,H,2,12,348,50,0
'1010003',BAR1,11975.04,KG,2022-12-16,H,4,12,350,50,0
'1010003',BAR1,6531.84,KG,2022-12-16,H,4,12,350,50,0
'1010003',BAR1,2177.28,KG,2022-12-16,H,4,12,350,50,0
'1010003',BAR1,272.16,KG,2022-12-16,H,4,12,350,50,0
'1010003',BAR1,816.48,KG,2022-12-16,H,4,12,350,50,0
'1010003',BAR1,3265.92,KG,2022-12-16,H,4,12,350,50,0
'1010003',BAR1,1088.64,KG,2022-12-16,H,4,12,350,50,0
'1010003',BAR1,7620.48,KG,2022-12-16,H,4,12,350,50,0
'1010003',BAR1,18506.88,KG,2022-12-17,H,5,12,351,50,1
'1010003',BAR1,1088.64,KG,2022-12-18,H,6,12,352,50,1
'1010003',BAR1,14152.32,KG,2022-12-18,H,6,12,352,50,1
'1010003',BAR1,3265.92,KG,2022-12-18,H,6,12,352,50,1
'1010003',BAR1,1088.64,KG,2022-12-18,S,6,12,352,50,1
'1010003',BAR1,3265.92,KG,2022-12-18,S,6,12,352,50,1
'1010003',BAR1,2177.28,KG,2022-12-18,S,6,12,352,50,1
'1010003',BAR1,13063.68,KG,2022-12-18,S,6,12,352,50,1
'1010003',BAR1,1088.64,KG,2022-12-21,S,2,12,355,51,0
'1010003',BAR1,7620.48,KG,2022-12-21,S,2,12,355,51,0
'1010003',BAR1,10886.4,KG,2022-12-21,S,2,12,355,51,0
'1010003',BAR1,19595.52,KG,2022-12-23,S,4,12,357,51,0
'1010003',BAR1,18506.88,KG,2022-12-29,H,3,12,363,52,0
'1010003',BAR1,18506.88,KG,2022-12-29,H,3,12,363,52,0
'1010003',BAR1,2177.28,KG,2022-12-29,S,3,12,363,52,0
'1010003',BAR1,17418.24,KG,2022-12-29,S,3,12,363,52,0
'1010003',BAR1,5443.2,KG,2022-12-30,H,4,12,364,52,0
'1010003',BAR1,3265.92,KG,2022-12-30,H,4,12,364,52,0
'1010003',BAR1,8709.12,KG,2022-12-30,H,4,12,364,52,0
'1010003',BAR1,1088.64,KG,2022-12-30,H,4,12,364,52,0
'1010003',BAR1,10342.08,KG,2022-12-30,H,4,12,364,52,0
'1010003',BAR1,4354.56,KG,2022-12-30,H,4,12,364,52,0
'1010003',BAR1,1088.64,KG,2022-12-30,H,4,12,364,52,0
'1010003',BAR1,2177.28,KG,2022-12-30,H,4,12,364,52,0
'1010003',BAR1,544.32,KG,2022-12-30,H,4,12,364,52,0
'1010003',BAR1,7620.48,KG,2022-12-30,H,4,12,364,52,0
'1010003',BAR1,10886.4,KG,2022-12-30,H,4,12,364,52,0
'1010003',BAR1,1088.64,KG,2023-01-02,H,0,1,2,1,0
'1010003',BAR1,18506.88,KG,2023-01-02,H,0,1,2,1,0
'1010003',BAR1,1088.64,KG,2023-01-03,H,1,1,3,1,0
'1010003',BAR1,16873.92,KG,2023-01-03,H,1,1,3,1,0
'1010003',BAR1,362.88,KG,2023-01-03,H,1,1,3,1,0
'1010003',BAR1,181.44,KG,2023-01-03,H,1,1,3,1,0
'1010003',BAR1,11975.04,KG,2023-01-03,S,1,1,3,1,0
'1010003',BAR1,1088.64,KG,2023-01-03,S,1,1,3,1,0
'1010003',BAR1,3265.92,KG,2023-01-03,S,1,1,3,1,0
'1010003',BAR1,13063.68,KG,2023-01-03,S,1,1,3,1,0
'1010003',BAR1,2177.28,KG,2023-01-03,S,1,1,3,1,0
'1010003',BAR1,8709.12,KG,2023-01-03,S,1,1,3,1,0
'1010003',BAR1,5443.2,KG,2023-01-03,S,1,1,3,1,0
'1010003',BAR1,3265.92,KG,2023-01-03,S,1,1,3,1,0
'1010003',BAR1,1088.64,KG,2023-01-03,S,1,1,3,1,0
'1010003',BAR1,272.16,KG,2023-01-04,H,2,1,4,1,0
'1010003',BAR1,4354.56,KG,2023-01-04,H,2,1,4,1,0
'1010003',BAR1,14152.32,KG,2023-01-04,H,2,1,4,1,0
'1010003',BAR1,7620.48,KG,2023-01-04,S,2,1,4,1,0
'1010003',BAR1,5443.2,KG,2023-01-04,S,2,1,4,1,0
'1010003',BAR1,2177.28,KG,2023-01-04,S,2,1,4,1,0
'1010003',BAR1,3265.92,KG,2023-01-04,S,2,1,4,1,0
'1010003',BAR1,1088.64,KG,2023-01-04,S,2,1,4,1,0
'1010003',BAR1,2177.28,KG,2023-01-04,S,2,1,4,1,0
'1010003',BAR1,1088.64,KG,2023-01-04,S,2,1,4,1,0
'1010003',BAR1,3265.92,KG,2023-01-04,S,2,1,4,1,0
'1010003',BAR1,10886.4,KG,2023-01-04,S,2,1,4,1,0
'1010003',BAR1,9797.76,KG,2023-01-06,S,4,1,6,1,0
'1010003',BAR1,4354.56,KG,2023-01-06,S,4,1,6,1,0
'1010003',BAR1,3265.92,KG,2023-01-06,S,4,1,6,1,0
'1010003',BAR1,1088.64,KG,2023-01-06,S,4,1,6,1,0
'1010003',BAR1,1088.64,KG,2023-01-06,S,4,1,6,1,0
'1010003',BAR1,2177.28,KG,2023-01-06,S,4,1,6,1,0
'1010003',BAR1,5443.2,KG,2023-01-06,S,4,1,6,1,0
'1010003',BAR1,18506.88,KG,2023-01-09,H,0,1,9,2,0
'1010003',BAR1,5443.2,KG,2023-01-10,H,1,1,10,2,0
'1010003',BAR1,13063.68,KG,2023-01-10,H,1,1,10,2,0
'1010003',BAR1,19595.52,KG,2023-01-10,S,1,1,10,2,0
'1010003',BAR1,18506.88,KG,2023-01-11,H,2,1,11,2,0
